Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
194000	1.8074	0.4522	1.3552	0.8545	0.5513	1.045504	1.012457
195000	1.8070	0.4517	1.3553	0.8546	0.5512	1.046406	1.013356
196000	1.8069	0.4513	1.3556	0.8547	0.5511	1.046712	1.014351
197000	1.8068	0.4509	1.3559	0.8548	0.5510	1.046998	1.015333
198000	1.8067	0.4504	1.3562	0.8550	0.5508	1.047319	1.016367
199000	1.8066	0.4500	1.3566	0.8551	0.5507	1.047730	1.017406
200000	1.8067	0.4498	1.3569	0.8550	0.5505	1.048172	1.018432
201000	1.8069	0.4496	1.3573	0.8551	0.5504	1.048425	1.019244
202000	1.8068	0.4492	1.3577	0.8553	0.5502	1.048675	1.020037
203000	1.8069	0.4489	1.3580	0.8553	0.5500	1.048920	1.020851
204000	1.8071	0.4488	1.3583	0.8554	0.5500	1.049161	1.021675
205000	1.8070	0.4484	1.3586	0.8555	0.5498	1.049401	1.022502
206000	1.8067	0.4479	1.3588	0.8555	0.5498	1.049550	1.023364
207000	1.8069	0.4478	1.3590	0.8555	0.5497	1.049726	1.024216
208000	1.8071	0.4478	1.3593	0.8556	0.5496	1.049945	1.025091
209000	1.8070	0.4474	1.3595	0.8556	0.5495	1.050173	1.025932
210000	1.8070	0.4475	1.3595	0.8556	0.5496	1.050473	1.026872
211000	1.8071	0.4474	1.3597	0.8556	0.5495	1.050973	1.027921
212000	1.8071	0.4470	1.3601	0.8557	0.5494	1.051548	1.028945
213000	1.8073	0.4470	1.3602	0.8557	0.5493	1.052090	1.029930
214000	1.8074	0.4470	1.3604	0.8557	0.5493	1.052677	1.030982
215000	1.8074	0.4468	1.3606	0.8558	0.5491	1.053244	1.032055
216000	1.8075	0.4464	1.3610	0.8558	0.5491	1.053620	1.032766
217000	1.8075	0.4464	1.3611	0.8558	0.5490	1.053983	1.033495
218000	1.8078	0.4465	1.3613	0.8558	0.5489	1.054369	1.034240
219000	1.8078	0.4461	1.3617	0.8559	0.5487	1.054778	1.034988
220000	1.8079	0.4461	1.3618	0.8559	0.5487	1.055164	1.035698
221000	1.8078	0.4457	1.3621	0.8560	0.5486	1.055595	1.036101
222000	1.8078	0.4454	1.3624	0.8562	0.5485	1.056089	1.036508
223000	1.8077	0.4449	1.3628	0.8563	0.5483	1.056557	1.036887
224000	1.8079	0.4447	1.3631	0.8563	0.5482	1.057014	1.037283
225000	1.8080	0.4444	1.3636	0.8564	0.5481	1.057507	1.037660
226000	1.8079	0.4441	1.3638	0.8565	0.5480	1.057653	1.037981
227000	1.8079	0.4440	1.3639	0.8565	0.5480	1.057854	1.038293
228000	1.8078	0.4437	1.3641	0.8566	0.5478	1.058083	1.038645
229000	1.8077	0.4432	1.3645	0.8567	0.5477	1.058339	1.039124
230000	1.8078	0.4431	1.3646	0.8567	0.5477	1.058597	1.039589
231000	1.8077	0.4428	1.3649	0.8568	0.5476	1.058883	1.040047
232000	1.8076	0.4424	1.3653	0.8570	0.5474	1.059137	1.040500
233000	1.8075	0.4418	1.3657	0.8571	0.5473	1.059390	1.040992
234000	1.8073	0.4414	1.3660	0.8573	0.5472	1.059640	1.041478
