Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Avg_Loss_User_0	Avg_Loss_User_1
228000	1.7693	1.2931	0.4762	0.5709	0.8421	0.430454	0.445630
229000	1.7693	1.2932	0.4761	0.5708	0.8421	0.430509	0.445625
230000	1.7694	1.2936	0.4759	0.5706	0.8421	0.430562	0.445611
231000	1.7696	1.2938	0.4758	0.5705	0.8422	0.430691	0.445681
232000	1.7700	1.2942	0.4757	0.5704	0.8422	0.430768	0.445693
233000	1.7702	1.2945	0.4757	0.5702	0.8422	0.430852	0.445710
234000	1.7704	1.2948	0.4756	0.5701	0.8423	0.430942	0.445735
235000	1.7704	1.2950	0.4755	0.5700	0.8423	0.431020	0.445749
236000	1.7706	1.2952	0.4754	0.5700	0.8424	0.431094	0.445816
237000	1.7707	1.2953	0.4754	0.5699	0.8424	0.431129	0.445850
238000	1.7707	1.2955	0.4752	0.5698	0.8425	0.431149	0.445853
239000	1.7705	1.2958	0.4747	0.5698	0.8426	0.431176	0.445866
240000	1.7705	1.2961	0.4744	0.5696	0.8427	0.431185	0.445862
241000	1.7707	1.2963	0.4744	0.5695	0.8426	0.431264	0.445876
242000	1.7710	1.2964	0.4745	0.5696	0.8426	0.431318	0.445855
243000	1.7712	1.2965	0.4747	0.5695	0.8426	0.431378	0.445844
244000	1.7716	1.2967	0.4749	0.5695	0.8425	0.431446	0.445839
245000	1.7717	1.2969	0.4748	0.5694	0.8425	0.431513	0.445830
246000	1.7718	1.2970	0.4748	0.5694	0.8425	0.431626	0.445867
247000	1.7720	1.2973	0.4748	0.5692	0.8425	0.431691	0.445851
248000	1.7723	1.2975	0.4748	0.5692	0.8425	0.431747	0.445831
249000	1.7725	1.2977	0.4748	0.5691	0.8425	0.431817	0.445828
250000	1.7727	1.2980	0.4747	0.5690	0.8425	0.431901	0.445826
251000	1.7729	1.2982	0.4746	0.5690	0.8425	0.431975	0.445833
252000	1.7729	1.2983	0.4746	0.5690	0.8426	0.432015	0.445799
253000	1.7730	1.2985	0.4745	0.5689	0.8426	0.432047	0.445770
254000	1.7731	1.2989	0.4742	0.5688	0.8427	0.432091	0.445742
255000	1.7732	1.2991	0.4740	0.5687	0.8428	0.432129	0.445705
256000	1.7733	1.2994	0.4738	0.5687	0.8428	0.432173	0.445717
257000	1.7732	1.2995	0.4737	0.5686	0.8429	0.432187	0.445690
258000	1.7732	1.2998	0.4734	0.5685	0.8430	0.432200	0.445666
259000	1.7732	1.3001	0.4730	0.5684	0.8432	0.432221	0.445636
260000	1.7732	1.3006	0.4726	0.5683	0.8433	0.432236	0.445599
261000	1.7732	1.3009	0.4724	0.5682	0.8433	0.432323	0.445632
262000	1.7734	1.3011	0.4723	0.5682	0.8434	0.432385	0.445636
263000	1.7737	1.3014	0.4723	0.5680	0.8434	0.432442	0.445634
264000	1.7740	1.3018	0.4722	0.5679	0.8434	0.432490	0.445627
265000	1.7741	1.3021	0.4719	0.5678	0.8435	0.432543	0.445625
